Salary,SalaryBin,Age,Gender,Designation,Tenure,JobCity,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
460000.0,250k - 500k,24,male,engineer(other),1,jaipur,74.0,cbse,2008,79.8,cbse,2,B.Tech/B.E.,EC,93.3,1,Karnataka,2013,500,560,720,0.758379883,,,,-0.3027,0.0459,-1.6807,0.0192,-0.6692
275000.0,250k - 500k,23,male,data scientist,2,noida,83.0,cbse,2010,77.2,cbse,1,B.Tech/B.E.,EC,71.84,1,Delhi,2014,500,470,405,0.6055335523,575.0,,,-1.4517,0.2124,0.4711,-1.2486,-0.4776
220000.0,< 250k,24,female,sales,1,bangalore,82.88,state,2010,87.33,state,2,B.Tech/B.E.,EC,77.4,0,Karnataka,2014,545,505,544,0.3387863472,315.0,292.0,,0.7027,0.5454,0.7785,0.0192,-0.4776
350000.0,250k - 500k,24,male,software engineer,1,bangalore,73.0,cbse,2009,72.6,cbse,2,B.Tech/B.E.,EC,65.0,0,Haryana,2013,475,555,665,0.8246664007,405.0,400.0,,-0.4463,-0.9531,-0.7585,0.3995,-2.2021
330000.0,250k - 500k,25,female,software engineer,2,bangalore,90.5,state,2008,89.5,state,2,B.Tech/B.E.,CS,75.56,0,Karnataka,2012,425,475,555,0.7040904121,465.0,,,0.3555,-0.1232,0.2366,0.17983,-0.7615
300000.0,250k - 500k,24,male,data scientist,0,pune,73.07,state,2009,67.5,state,2,B.Tech/B.E.,EC,61.93,1,Maharashtra,2014,580,640,635,0.6493897148,,356.0,,-0.159,0.0459,-0.2974,-1.1218,-1.8189
360000.0,250k - 500k,24,female,software engineer,3,bangalore,92.0,state,2008,94.8,state,2,B.Tech/B.E.,EC,77.33,1,Telangana,2012,505,525,505,0.960603252,,466.0,,0.0464,0.9688,-0.1626,1.3549,-0.7615
280000.0,250k - 500k,29,female,data scientist,3,noida,76.0,cbse,2005,60.3,cbse,2,MCA,CS,61.0,1,Delhi,2014,425,475,435,0.639587383,,,,0.2009,0.6178,0.5994,0.4148,0.1864
350000.0,250k - 500k,23,male,quality assurance,2,noida,85.0,state,2009,73.0,state,2,B.Tech/B.E.,ME,75.0,0,Tamil Nadu,2013,370,485,280,0.8408409688,,,,-3.1752,-4.2831,-4.2935,-2.136,-5.8428
400000.0,250k - 500k,24,female,software engineer,2,pune,71.6,cbse,2009,69.0,cbse,2,B.Tech/B.E.,CS,68.72,0,Madhya Pradesh,2013,755,645,705,0.9522455729,585.0,,,0.5591,-0.6201,0.4711,-1.1218,-0.0943
260000.0,250k - 500k,28,female,other,3,other,58.56,state,2006,73.0,state,2,B.Tech/B.E.,EC,61.8,0,Karnataka,2010,445,465,565,0.3760595867,375.0,300.0,,0.3555,0.6568,0.9623,0.6498,0.5024
500000.0,250k - 500k,24,male,software engineer,3,hyderabad,84.0,state,2008,90.3,state,2,B.Tech/B.E.,ME,81.0,1,Telangana,2012,405,465,565,0.4906369559,415.0,,,0.9737,-0.3183,-0.9245,0.88483,-0.6035
390000.0,250k - 500k,26,male,sales,2,bangalore,78.8,cbse,2006,74.8,cbse,2,B.Tech/B.E.,ME,70.0,0,Orissa,2011,695,475,575,0.2067106183,435.0,,,-1.9629,-0.7473,-1.9405,0.2973,0.1864
340000.0,250k - 500k,23,male,software engineer,1,bangalore,85.83,state,2010,74.5,state,2,B.Tech/B.E.,CS,75.0,1,Telangana,2014,475,570,535,0.9538997751,535.0,,530.0,-0.159,0.5454,0.9322,-1.1218,0.0973
180000.0,< 250k,26,male,sales,2,new delhi,84.8,state,2005,68.0,state,2,B.Tech/B.E.,EC,63.0,1,Karnataka,2011,475,535,525,0.3760595867,385.0,300.0,,-1.6538,0.0328,0.9623,-0.1727,0.1864
375000.0,250k - 500k,25,male,project manager,3,bangalore,67.34,state,2008,69.0,state,2,B.Tech/B.E.,EC,60.61,1,Karnataka,2012,485,515,485,0.9854613943,425.0,500.0,,-1.2287,-0.2793,-0.344,-0.2609,-1.0774
240000.0,< 250k,25,female,software engineer,3,noida,83.0,state,2008,74.0,state,2,B.Tech/B.E.,EC,86.0,0,Punjab,2012,535,485,500,0.538386893,415.0,333.0,,1.8517,1.3779,1.547,-2.136,0.6721
300000.0,250k - 500k,23,male,systems engineer,1,other,86.0,state,2010,62.6,state,2,B.Tech/B.E.,EC,65.12,0,Gujarat,2014,500,450,400,0.4935963873,,324.0,,0.4155,0.2124,1.2396,-1.2486,-0.0943
265000.0,250k - 500k,27,male,software engineer,2,pune,86.0,state,2006,61.17,state,2,MCA,CS,71.0,1,Maharashtra,2013,405,505,405,0.1447898895,395.0,,284.0,0.7027,-0.4536,-0.1437,-0.2344,0.0973
150000.0,< 250k,24,male,software engineer,1,pune,78.8,state,2009,70.4,state,2,B.Tech/B.E.,EC,73.0,0,Madhya Pradesh,2014,465,510,370,0.6493897148,,356.0,,1.7081,0.3789,0.7785,-2.136,0.6721
350000.0,250k - 500k,25,male,software engineer,1,noida,73.0,cbse,2009,65.0,state,2,B.Tech/B.E.,EC,71.0,0,Uttar Pradesh,2013,455,580,505,0.6493897148,405.0,356.0,,1.1336,1.3779,1.547,-2.5163,1.6302
175000.0,< 250k,26,male,data scientist,1,bangalore,66.0,cbse,2007,77.0,cbse,2,B.Tech/B.E.,CS,72.6,0,Uttar Pradesh,2012,415,475,405,0.7357957092,475.0,,,-0.1082,-0.0842,0.7083,0.0623,0.3444
700000.0,500k - 1M,26,male,data scientist,4,chennai,86.0,state,2006,82.25,state,2,B.Tech/B.E.,EC,74.21,1,Tamil Nadu,2010,485,445,545,0.2294817549,435.0,266.0,,0.9737,1.1248,1.2525,-0.7603,0.5024
120000.0,< 250k,25,male,sales,1,new delhi,75.0,cbse,2008,72.0,cbse,2,B.Tech/B.E.,EC,66.98,0,Uttar Pradesh,2012,645,375,465,0.2294817549,,266.0,,-2.1175,-0.2793,0.5269,1.3549,-1.0774
200000.0,< 250k,24,male,engineer(other),2,other,78.6,state,2009,88.5,state,2,B.Tech/B.E.,EL,73.0,0,Andhra Pradesh,2013,500,495,575,0.758379883,455.0,333.0,,-2.1698,-4.2831,-1.8344,-0.1076,-2.9686
130000.0,< 250k,24,male,project manager,0,kolkata,85.75,state,2009,64.8,state,2,B.Tech/B.E.,other,74.0,1,West Bengal,2013,590,545,470,0.6493897148,,,,-1.0208,-0.2871,-0.4511,0.3995,-0.6692
225000.0,< 250k,24,male,software engineer,2,chennai,86.0,state,2009,78.0,state,2,B.Tech/B.E.,CS,64.0,1,Tamil Nadu,2013,475,440,515,0.3084005829,355.0,,,0.2718,-0.4536,-0.1437,0.2727,-1.0524
90000.0,< 250k,24,female,software engineer,1,new delhi,84.2,state,2009,81.4,state,2,B.Tech/B.E.,EC,71.68,0,Madhya Pradesh,2013,395,450,470,0.9432721579,,452.0,,-0.5899,-0.4536,0.01,1.0333,-1.4356
195000.0,< 250k,23,male,software engineer,1,bangalore,76.8,state,2010,87.7,state,2,B.Tech/B.E.,CS,73.15,0,Andhra Pradesh,2014,510,555,440,0.744758354,525.0,,438.0,-0.159,-0.4536,0.1637,0.5262,-0.0943
610000.0,500k - 1M,24,male,systems engineer,3,jaipur,80.7,state,2008,75.11,state,1,B.Tech/B.E.,EC,90.01,0,Bihar,2012,645,605,655,0.8246664007,,400.0,,0.6646,0.0328,-1.9405,1.11983,-0.169
335000.0,250k - 500k,24,male,systems engineer,1,pune,79.23,state,2009,70.33,state,2,B.Tech/B.E.,CS,71.88,0,Maharashtra,2013,570,470,430,0.6707431514,455.0,,,1.2056,1.1248,0.0914,0.7967,0.6603
350000.0,250k - 500k,24,male,software engineer,1,noida,80.0,cbse,2010,83.6,cbse,2,B.Tech/B.E.,CS,71.36,0,Uttar Pradesh,2014,625,560,635,0.9538997751,535.0,,530.0,-0.159,0.2124,-0.4511,-0.2344,-0.6692
200000.0,< 250k,26,male,systems engineer,2,gurgaon,71.8,cbse,2007,68.2,cbse,2,B.Tech/B.E.,EC,76.5,0,Punjab,2012,615,590,585,0.6493897148,485.0,,,-0.159,-0.7866,-0.7585,0.1459,-2.0105
350000.0,250k - 500k,22,male,systems engineer,1,gurgaon,83.5,cbse,2010,87.2,cbse,2,B.Tech/B.E.,CS,79.95,1,Delhi,2014,580,615,510,0.9538997751,485.0,,530.0,0.5591,1.0449,-0.6048,0.7798,-1.0524
315000.0,250k - 500k,27,female,software engineer,1,mumbai,88.4,cbse,2006,79.2,cbse,1,B.Tech/B.E.,other,69.54,0,Punjab,2011,525,705,524,0.6493897148,,,,0.9737,-0.1232,-1.0697,1.5899,0.9763
220000.0,< 250k,23,female,software engineer,2,gurgaon,92.8,cbse,2009,82.3,cbse,2,B.Tech/B.E.,CS,78.0,0,Haryana,2013,475,555,695,0.6707431514,455.0,,,0.7027,0.8784,0.4711,-0.995,0.4805
160000.0,< 250k,23,male,software engineer,2,noida,70.26,cbse,2009,70.0,cbse,2,B.Tech/B.E.,CS,69.2,0,Uttar Pradesh,2013,315,555,585,0.3565364877,565.0,,346.0,0.4155,-0.1206,-0.2974,-0.2344,0.0973
550000.0,500k - 1M,24,male,management,3,hyderabad,80.5,state,2008,95.0,state,2,B.Tech/B.E.,ME,77.37,0,Andhra Pradesh,2012,505,615,625,0.2735003304,,,,0.8192,1.5928,0.672,3.235,-0.8799
120000.0,< 250k,22,male,software engineer,1,other,73.0,cbse,2010,60.0,cbse,2,B.Tech/B.E.,CS,66.76,0,Uttar Pradesh,2014,525,410,345,0.8422483223,355.0,,469.0,0.2718,0.7119,0.9322,-1.3753,0.0973
50000.0,< 250k,24,female,data scientist,1,chennai,82.0,state,2008,82.0,state,2,B.Tech/B.E.,EC,80.7,1,Tamil Nadu,2012,505,565,545,0.05879280001,,200.0,,-1.1901,-0.7863,0.0552,1.7074,-1.0774
300000.0,250k - 500k,24,female,management,2,other,73.0,state,2008,71.0,state,2,B.Tech/B.E.,EC,73.4,0,Tamil Nadu,2012,575,385,335,0.538386893,285.0,333.0,,0.2782,1.1248,-0.344,-0.7015,0.5024
480000.0,250k - 500k,24,male,software engineer,2,new delhi,86.6,cbse,2009,85.8,cbse,2,B.Tech/B.E.,CS,71.45,0,Uttar Pradesh,2013,625,605,560,0.7656735812,485.0,,,1.1336,1.0449,0.9322,-2.3895,-0.2859
300000.0,250k - 500k,26,male,software engineer,2,bangalore,60.4,icse,2005,61.6,icse,2,B.Tech/B.E.,CS,59.0,0,Uttar Pradesh,2010,565,545,545,0.7656735812,485.0,,,-2.272,-0.5913,0.8171,0.6498,0.6603
350000.0,250k - 500k,22,male,software engineer,0,gurgaon,92.0,cbse,2011,88.8,cbse,1,B.Tech/B.E.,CS,84.0,1,Delhi,2015,640,630,345,0.9988761081,595.0,,653.0,-0.7335,-1.1196,-1.0659,1.6672,0.0973
305000.0,250k - 500k,23,male,software engineer,1,bangalore,88.0,cbse,2010,69.0,cbse,2,B.Tech/B.E.,CS,81.2,0,Punjab,2014,675,535,575,0.8646854134,525.0,,,-1.8825,-1.2861,0.1637,-0.1076,0.4805
320000.0,250k - 500k,26,male,software engineer,2,pune,75.0,cbse,2008,64.6,cbse,2,B.Tech/B.E.,EC,75.2,0,Madhya Pradesh,2012,505,465,605,0.124502074,,233.0,,1.1283,1.0858,-1.3599,-0.7603,0.5024
375000.0,250k - 500k,25,male,software engineer,1,mumbai,78.0,cbse,2009,68.0,cbse,1,B.Tech/B.E.,EC,72.3,0,Haryana,2013,510,590,510,0.7833035367,395.0,388.0,,0.8463,-0.4536,0.3174,-0.995,0.0973
610000.0,500k - 1M,23,male,software engineer,1,noida,78.0,cbse,2010,78.0,cbse,1,B.Tech/B.E.,CS,63.3,0,Uttar Pradesh,2014,535,570,510,0.6359787565,445.0,,,1.1336,0.5454,0.3174,-0.3612,-0.2859
360000.0,250k - 500k,26,male,software engineer,3,pune,81.0,cbse,2007,86.0,cbse,2,B.Tech/B.E.,EC,73.0,0,Uttar Pradesh,2011,415,375,565,0.124502074,445.0,233.0,,-0.4173,-1.0593,-0.1988,0.0623,0.3444
300000.0,250k - 500k,28,male,software engineer,3,noida,52.7,state,2005,45.6,state,2,MCA,CS,69.7,0,Uttar Pradesh,2011,345,385,345,0.6000571823,435.0,,,-2.272,-1.5273,-1.0697,0.7673,-0.4455
400000.0,250k - 500k,24,male,software engineer,1,gurgaon,79.0,icse,2009,75.0,icse,2,B.Tech/B.E.,CS,67.43,0,Uttar Pradesh,2014,535,510,585,0.9795217443,625.0,,,-1.308,-0.6201,0.4711,0.1459,-0.6692
180000.0,< 250k,23,female,data scientist,1,gurgaon,78.0,cbse,2009,78.0,cbse,2,B.Tech/B.E.,EC,71.0,0,Punjab,2013,395,485,530,0.02331216824,345.0,166.0,,1.5644,1.3779,1.2396,0.5262,0.2889
205000.0,< 250k,22,male,software engineer,0,hyderabad,89.0,state,2010,90.0,state,2,B.Tech/B.E.,CS,74.0,1,Telangana,2014,535,615,620,0.9988761081,475.0,,653.0,1.5644,1.3779,0.9322,-2.0092,-0.2859
180000.0,< 250k,24,male,data scientist,0,chennai,70.0,cbse,2009,72.0,cbse,2,B.Tech/B.E.,EC,61.0,0,Haryana,2013,510,425,515,0.124502074,405.0,233.0,,-1.1644,-1.7856,-1.0659,0.1459,-2.5853
180000.0,< 250k,26,male,software engineer,0,pune,75.86,state,2006,58.33,state,2,B.Tech/B.E.,EC,51.8,1,Maharashtra,2013,405,325,380,0.1559085027,415.0,,,-1.8825,-1.4526,-1.8344,0.1459,-1.6273
360000.0,250k - 500k,25,female,systems engineer,3,bangalore,85.0,state,2007,92.3,state,2,B.Tech/B.E.,EC,67.56,0,Andhra Pradesh,2011,525,575,525,0.6944793277,375.0,366.0,,0.2009,0.3448,-0.4891,0.2973,0.1864
395000.0,250k - 500k,26,male,software engineer,1,new delhi,68.0,cbse,2007,68.2,cbse,2,B.Tech/B.E.,CS,72.56,0,Uttar Pradesh,2011,465,575,575,0.9168699611,555.0,,,-1.1901,1.2808,0.2366,-0.5253,0.1864
500000.0,250k - 500k,25,male,systems engineer,2,hyderabad,91.0,cbse,2007,97.5,state,2,B.Tech/B.E.,CS,78.0,1,Telangana,2011,675,595,665,0.9795217443,625.0,,,0.51,0.3448,0.3817,-1.4653,-0.2875
700000.0,500k - 1M,30,male,software engineer,2,noida,75.6,state,2003,66.8,state,1,M.Tech./M.E.,CS,87.6,0,Madhya Pradesh,2013,510,640,575,0.8841225116,535.0,,,0.99,1.2114,0.6248,-1.3753,0.6721
760000.0,500k - 1M,25,male,software engineer,4,noida,80.33,state,2006,89.6,state,2,B.Tech/B.E.,CS,73.5,0,Uttar Pradesh,2011,525,605,605,0.6000571823,435.0,,,0.6646,0.5008,0.8171,-0.7603,0.5024
360000.0,250k - 500k,23,male,systems engineer,1,bangalore,90.16,state,2009,96.1,state,2,B.Tech/B.E.,CS,86.0,0,Andhra Pradesh,2013,535,585,680,0.9168699611,555.0,,,0.7027,0.2124,0.6248,-1.2486,-1.244
100000.0,< 250k,24,male,sales,1,jaipur,76.6,cbse,2009,70.6,cbse,2,B.Tech/B.E.,ME,73.06,0,Madhya Pradesh,2013,415,620,735,0.3045109137,,,,1.2772,1.2114,-0.4511,-2.0092,-0.6692
180000.0,< 250k,24,female,sales,1,hyderabad,86.0,state,2008,94.1,state,2,B.Tech/B.E.,EC,83.45,1,Telangana,2012,495,505,595,0.8246664007,445.0,400.0,,-0.2628,0.1888,-1.0697,-1.3478,0.0679
150000.0,< 250k,25,male,project manager,1,noida,85.0,cbse,2008,74.0,cbse,2,B.Tech/B.E.,EC,69.4,0,Haryana,2012,415,495,515,0.2294817549,,266.0,,0.2009,0.2668,-1.5776,1.0024,0.0284
430000.0,250k - 500k,27,male,software engineer,3,pune,65.33,state,2008,76.24,state,2,B.Tech/B.E.,CS,71.11,0,Uttar Pradesh,2011,515,575,605,0.4138382558,385.0,,,-0.2628,-0.5913,0.0914,-1.2303,0.5024
165000.0,< 250k,24,male,software engineer,0,noida,72.5,state,2009,73.0,state,2,B.Tech/B.E.,EC,72.54,0,Uttar Pradesh,2013,250,510,485,0.124502074,445.0,233.0,,-0.7335,0.2124,1.0859,-0.7415,1.0554
320000.0,250k - 500k,23,male,software engineer,2,pune,80.0,cbse,2009,82.6,cbse,2,B.Tech/B.E.,EC,70.03,0,Haryana,2013,430,560,750,0.3760595867,,300.0,,-1.295,-0.2871,0.1357,0.1459,-1.359
150000.0,< 250k,23,male,software engineer,0,chennai,84.6,state,2010,91.0,state,2,B.Tech/B.E.,EL,71.8,1,Tamil Nadu,2014,525,495,355,0.4239513964,335.0,324.0,,0.7027,1.0449,2.008,-2.136,-0.4776
250000.0,< 250k,22,female,quality assurance,1,chennai,90.2,state,2010,80.9,state,2,B.Tech/B.E.,CS,73.4,0,Tamil Nadu,2014,370,450,380,0.3565364877,335.0,,346.0,0.2718,-0.4536,-1.527,-0.6147,0.8637
100000.0,< 250k,23,male,software engineer,0,bangalore,76.8,state,2010,65.0,state,2,B.Tech/B.E.,EC,64.47,1,Karnataka,2014,545,485,440,0.01099530367,355.0,,,-0.159,0.0459,0.3174,-0.1076,1.0554
220000.0,< 250k,22,male,software engineer,0,gurgaon,64.0,state,2010,62.0,state,2,B.Tech/B.E.,ME,62.0,0,Uttar Pradesh,2015,500,450,500,0.2132514254,,,,0.99,-0.1206,1.3933,1.794,0.4805
610000.0,500k - 1M,31,female,software engineer,4,bangalore,78.5,state,2006,71.0,state,2,B.Tech/B.E.,EC,75.0,0,Orissa,2010,305,365,525,0.8246664007,365.0,400.0,,-0.881,-1.2153,-0.7794,0.8848,0.0284
210000.0,< 250k,24,male,data scientist,1,jaipur,71.67,state,2008,56.6,state,2,B.Tech/B.E.,CS,62.1,0,Uttar Pradesh,2012,310,440,575,0.6359787565,445.0,,,0.0464,0.9688,0.672,-0.7603,0.4234
180000.0,< 250k,22,male,software engineer,1,chennai,58.9,state,2010,68.0,state,2,B.Tech/B.E.,CS,68.5,0,Tamil Nadu,2014,490,310,380,0.4867470084,445.0,,376.0,1.8517,0.2124,0.6248,-1.7556,-0.4776
200000.0,< 250k,30,female,systems engineer,3,bangalore,68.0,state,2002,45.0,state,2,MCA,CS,79.0,0,Maharashtra,2009,715,515,805,0.9992502912,745.0,,,0.9737,0.9688,1.5428,1.8249,1.2923
120000.0,< 250k,25,female,software engineer,1,new delhi,77.0,state,2008,68.0,state,2,B.Tech/B.E.,CS,83.33,0,Bihar,2013,300,510,370,0.3565364877,385.0,,346.0,0.1282,0.2124,1.3933,-0.4879,1.0554
400000.0,250k - 500k,24,male,sales,2,other,70.0,state,2008,75.0,state,2,B.Tech/B.E.,ME,70.0,0,Haryana,2012,355,425,435,0.0684457505,,,,0.51,-0.1232,-0.9245,0.4148,0.4234
190000.0,< 250k,27,male,software engineer,1,bangalore,80.32,state,2006,60.0,state,2,B.Tech/B.E.,CS,56.0,1,Karnataka,2011,405,525,585,0.9522455729,585.0,,,0.51,0.1888,-0.6343,0.1798,0.1864
220000.0,< 250k,23,male,data scientist,1,other,66.6,cbse,2009,71.6,cbse,2,B.Tech/B.E.,CS,66.32,0,Uttar Pradesh,2014,325,485,515,0.3775514194,375.0,,,-0.4463,-0.6201,-0.4511,-0.2344,0.4805
350000.0,250k - 500k,24,male,software engineer,2,chennai,74.0,state,2009,63.0,state,2,B.Tech/B.E.,CS,67.0,0,Union Territory,2013,360,440,340,0.0422231311,225.0,,,-0.159,-0.4536,0.4711,-0.7415,-0.6692
400000.0,250k - 500k,27,male,systems engineer,4,gurgaon,83.2,cbse,2006,80.0,cbse,1,B.Tech/B.E.,EC,73.2,1,Delhi,2011,464,555,625,0.960603252,445.0,466.0,,0.8192,0.1888,-0.6343,-0.0552,0.8183
800000.0,500k - 1M,26,female,software engineer,3,noida,89.4,state,2007,80.6,state,2,B.Tech/B.E.,CS,81.76,0,Uttar Pradesh,2012,355,495,684,0.9168699611,555.0,,,-1.1901,0.1888,-1.3599,-0.6428,-0.643
340000.0,250k - 500k,22,male,software engineer,1,noida,79.4,cbse,2010,68.3,cbse,2,B.Tech/B.E.,CS,76.0,0,Uttar Pradesh,2014,590,510,470,0.744758354,415.0,,438.0,-0.3027,-0.4536,0.3174,1.0333,-0.4776
405000.0,250k - 500k,24,male,software engineer,2,bangalore,79.4,state,2008,67.6,state,2,B.Tech/B.E.,CS,65.02,0,Karnataka,2012,465,620,590,0.6359787565,445.0,,,-0.1082,0.2668,0.3817,-0.8778,-0.1295
205000.0,< 250k,25,male,project manager,1,kolkata,81.5,state,2009,58.0,state,2,B.Tech/B.E.,EC,74.2,1,West Bengal,2013,535,505,500,0.2792585116,355.0,,,0.4155,0.5454,0.1637,-0.7415,-0.2859
120000.0,< 250k,23,male,software engineer,0,other,90.0,state,2009,94.5,state,2,B.Tech/B.E.,EC,72.69,0,Telangana,2013,490,455,450,0.3387863472,,292.0,,0.8463,-0.2871,0.4711,-0.1076,0.4805
120000.0,< 250k,23,female,sales,0,hyderabad,76.0,state,2009,68.7,state,2,B.Tech/B.E.,EC,77.7,1,Telangana,2013,350,340,440,0.6493897148,355.0,,315.0,-0.3027,0.3789,0.3174,0.9066,0.2889
280000.0,250k - 500k,25,male,quality assurance,2,bangalore,83.0,state,2007,90.0,state,2,B.Tech/B.E.,EC,68.0,1,Tamil Nadu,2011,505,425,465,0.538386893,,333.0,,-0.4173,-1.3713,0.3817,2.1774,0.0284
190000.0,< 250k,26,female,systems engineer,1,kolkata,89.6,icse,2008,89.75,icse,2,B.Tech/B.E.,EC,78.0,1,West Bengal,2012,630,540,570,0.6055335523,445.0,,,-0.4463,0.5454,0.01,0.0192,0.4805
240000.0,< 250k,26,male,sales,1,pune,79.6,state,2007,73.6,state,2,MCA,CS,70.0,1,Maharashtra,2013,535,625,554,0.744758354,565.0,,438.0,0.8463,0.3789,0.01,-1.3753,-0.4776
570000.0,500k - 1M,24,male,software engineer,3,noida,67.16,state,2008,72.0,state,2,B.Tech/B.E.,CS,76.02,0,Uttar Pradesh,2012,590,545,695,0.9421165515,575.0,,,0.6646,0.8518,-0.2714,-0.0552,0.8183
550000.0,500k - 1M,25,male,software engineer,1,bangalore,84.14,icse,2009,69.67,icse,1,B.Tech/B.E.,CS,71.9,0,West Bengal,2013,535,685,444,0.4867470084,385.0,,376.0,1.4208,1.0449,0.7785,-0.6147,0.4805
360000.0,250k - 500k,27,male,other,4,noida,73.06,state,2007,74.0,state,2,M.Tech./M.E.,EC,80.7,0,Maharashtra,2014,375,245,295,0.6944793277,125.0,366.0,,-2.7357,-2.3073,-0.7794,0.4148,-1.5513
300000.0,250k - 500k,25,male,software engineer,1,noida,83.2,cbse,2009,67.0,state,2,B.Tech/B.E.,CS,70.7,0,Orissa,2013,565,615,445,0.744758354,295.0,,438.0,-1.4517,0.2124,0.1637,-0.7415,-0.8608
180000.0,< 250k,25,female,quality assurance,1,new delhi,83.4,cbse,2008,88.2,cbse,2,B.Tech/B.E.,EC,72.3,0,Uttar Pradesh,2013,450,450,445,0.124502074,,233.0,,0.4155,0.3789,1.2396,1.0333,-0.0943
510000.0,500k - 1M,24,female,software engineer,2,noida,85.6,cbse,2009,87.2,cbse,2,B.Tech/B.E.,CS,73.0,0,Haryana,2013,590,585,705,0.6226429158,515.0,,407.0,-1.0208,-0.6201,-0.7585,0.2727,-1.4356
325000.0,250k - 500k,24,male,systems engineer,1,kolkata,81.6,cbse,2010,65.0,cbse,2,B.Tech/B.E.,EC,75.0,1,West Bengal,2014,665,480,560,0.05316030528,495.0,196.0,,-0.0415,0.3123,0.4711,-0.7415,-0.6692
215000.0,< 250k,26,male,software engineer,1,new delhi,83.6,state,2006,79.6,state,2,B.Tech/B.E.,other,87.6,0,Uttar Pradesh,2011,605,515,445,0.6493897148,,,,0.3555,0.8128,-0.0537,1.9424,0.1864
150000.0,< 250k,24,male,sales,1,new delhi,76.6,cbse,2009,75.0,cbse,2,B.Tech/B.E.,ME,69.0,0,Uttar Pradesh,2013,455,410,370,0.6493897148,405.0,,,0.4155,0.5454,1.547,0.1459,0.6721
585000.0,500k - 1M,25,male,management,3,mumbai,92.93,state,2008,91.0,state,2,B.Tech/B.E.,EC,72.55,0,Maharashtra,2012,475,615,645,0.8246664007,,400.0,,0.2009,0.0328,-1.2148,-0.40777,-0.643
80000.0,< 250k,24,male,data scientist,0,jaipur,74.0,cbse,2009,66.8,cbse,2,B.Tech/B.E.,EC,68.9,0,Madhya Pradesh,2013,535,505,510,0.3387863472,,292.0,,-0.5899,-2.2851,-0.7585,0.0192,-2.5853
105000.0,< 250k,26,male,software engineer,1,kolkata,69.2,state,2007,58.6,state,2,B.Tech/B.E.,EC,63.0,0,Orissa,2011,605,435,505,0.538386893,305.0,333.0,,0.2009,-0.4353,-0.0537,1.1199,0.3444
80000.0,< 250k,27,male,software engineer,1,hyderabad,73.2,cbse,2005,60.8,cbse,2,MCA,CS,67.0,0,Uttarakhand,2011,425,445,435,0.7040904121,465.0,,,-1.6538,-1.2153,-2.2308,0.7673,0.6603
200000.0,< 250k,23,female,software engineer,0,other,90.6,cbse,2010,78.8,cbse,2,B.Tech/B.E.,CS,79.57,0,Uttarakhand,2015,830,455,545,0.8841225116,535.0,,,0.5591,0.8784,0.7785,-1.3753,0.4805
180000.0,< 250k,24,male,sales,2,bangalore,85.0,state,2008,78.0,state,2,B.Tech/B.E.,CS,77.0,1,Tamil Nadu,2012,325,415,310,0.4867470084,405.0,,376.0,-0.4463,-0.2871,-0.2974,-0.8682,0.8637
385000.0,250k - 500k,27,male,software engineer,3,hyderabad,91.4,state,2006,65.56,state,2,B.Tech/B.E.,CS,73.19,0,Madhya Pradesh,2011,385,425,485,0.6000571823,435.0,,,-0.881,0.1888,-0.344,0.0623,0.6603
335000.0,250k - 500k,24,female,software engineer,1,hyderabad,89.33,state,2009,95.0,state,2,B.Tech/B.E.,CS,76.0,0,Andhra Pradesh,2013,475,520,415,0.6000571823,435.0,,,1.1336,1.3779,0.9322,-0.1076,0.2889
620000.0,500k - 1M,25,male,software engineer,3,bangalore,85.76,state,2008,75.5,state,2,B.Tech/B.E.,EC,76.5,1,Karnataka,2012,565,635,684,0.7765783242,,,,0.2009,-1.2153,-2.0856,-0.17277,-2.0648
405000.0,250k - 500k,25,male,systems engineer,2,pune,82.0,state,2008,76.5,state,2,B.Tech/B.E.,EC,61.0,1,Maharashtra,2012,615,525,680,0.3760595867,,300.0,,-1.308,-0.2871,-0.6048,0.2727,-1.244
425000.0,250k - 500k,24,male,software engineer,2,bangalore,85.3,state,2008,97.4,state,2,B.Tech/B.E.,EC,68.8,1,Telangana,2012,335,405,705,0.2294817549,405.0,266.0,,0.2009,0.9688,-1.9405,1.3549,-0.169
330000.0,250k - 500k,23,male,data scientist,1,chennai,89.6,cbse,2010,83.8,cbse,2,B.Tech/B.E.,EC,76.4,1,Delhi,2014,650,565,595,0.3387863472,505.0,292.0,,0.7027,0.2124,-0.2974,0.3995,1.0554
300000.0,250k - 500k,23,female,software engineer,1,bangalore,87.52,state,2010,71.5,state,2,B.Tech/B.E.,EC,61.28,1,Karnataka,2014,535,540,345,0.7561801136,295.0,,,-0.0154,-0.4536,-0.6048,-0.2344,0.2889
355000.0,250k - 500k,24,female,software engineer,2,pune,88.36,icse,2009,74.12,icse,2,B.Tech/B.E.,CS,65.0,0,Uttar Pradesh,2013,695,490,575,0.8194165298,505.0,,,0.7027,0.7119,1.3933,-1.3753,0.4805
